,total_loss,mdn_loss,atom_loss,bond_loss,test_total_loss,test_mdn_loss,test_atom_loss,test_bond_loss
18,1.393782944497606,1.3937697241280582,0.004237730846391059,0.008982638067790929,1.393839820505432,1.3938328304255965,0.0015756715582836546,0.005414407915481208
19,1.3836190794389494,1.3836049969396156,0.0037157638509757816,0.010366734823118895,1.3816915160783931,1.3816833395434813,0.00159585416919842,0.006580680322203337
20,1.3752576826035874,1.3752437305224599,0.0034024670153778667,0.010549613449365522,1.37725967017135,1.3772512945903275,0.0013816499311988593,0.006993930695895937
21,1.3682033459485727,1.3681883330573135,0.003497376031327682,0.01151551448830093,1.3569608714690733,1.356952237021647,0.0016319878868418544,0.007002459119885463
22,1.3625047054382544,1.3624894145385076,0.0037960920457184937,0.011494806978246197,1.354082554906149,1.3540733218517205,0.002211584785362188,0.007021469186007672
23,1.3565242391879504,1.3565088536742487,0.003464339782227762,0.011921173189735661,1.348388082003562,1.3483795003157981,0.00167128045592672,0.006910406894586373
24,1.3514116937970326,1.3513946540940358,0.0034876324504070607,0.013552069724475344,1.3479498228434061,1.3479407093725295,0.001757056643105597,0.007356413782812006
25,1.346477924079756,1.3464606443364384,0.003474392659139509,0.01380534981985887,1.3329010174973603,1.332891297526596,0.0016401604997858439,0.008079809819510985
26,1.342115865111611,1.3420978367422474,0.0035916522352956236,0.014436716268801442,1.3335975665473514,1.333586626325037,0.001855687289883675,0.009084534502154571
27,1.3371858425632883,1.337166845563751,0.004317887863943663,0.014679110791984324,1.3375967630911212,1.337586511759464,0.0018480784138190254,0.008403252781625637
28,1.332329151291059,1.3323087993705442,0.004543405316843807,0.015808514225048323,1.3290810069455739,1.32907059360668,0.0016266307488467745,0.008786707625236572
29,1.3276113688007833,1.327590043110573,0.00435470470150467,0.016970984523246687,1.31586983192116,1.3158569589821718,0.0017300802994723518,0.0111428580506437
30,1.3229092144771808,1.3228868513941403,0.004740059903392103,0.017623022104240955,1.3160240777779413,1.3160125110858845,0.0015123361154589202,0.010054355463722957
31,1.3189346349638353,1.318911649693862,0.004340909880021354,0.018644358993073304,1.307094532143137,1.3070827713829298,0.0014560696595609778,0.010304689973840748
32,1.3147160870853047,1.3146929200007533,0.004336610941794545,0.018830472530735037,1.3068496483458063,1.3068326658577523,0.0024141921249741854,0.014568295118609484
33,1.3108113164191457,1.3107868662879893,0.004471939526870847,0.019978190471914906,1.3059902895108697,1.3059761106609966,0.001624078878174974,0.012554770437748483
34,1.3068623859322963,1.30683676502712,0.004952131743081069,0.020668772189319135,1.2983946483708708,1.2983795238171887,0.00254048903708469,0.012584063899992871
35,1.3033644140371483,1.3033390855982114,0.004959682373015676,0.02036875538143019,1.2955215605149308,1.2955051454774635,0.002248496299367003,0.014166540310233722
36,1.2995391119943154,1.299511710354845,0.005605956156447064,0.02179568203200276,1.2881376710407377,1.288123160366782,0.002043956167427085,0.012466717117970868
37,1.2962853075636995,1.2962578334031258,0.005273991596411603,0.02220016760590176,1.2888949123990514,1.2888808686915294,0.001996874246764952,0.012046832604580384
38,1.2919729209636577,1.2919454374164954,0.0056809812813454,0.021802564580645414,1.2855983510398141,1.285580629016444,0.0027331599654682967,0.014988862608928007
39,1.2890812981522324,1.2890533148004752,0.00518984775802431,0.022793502695113422,1.2761700220198624,1.276153818933134,0.00257226538704061,0.013630820526152129
40,1.2862877053533188,1.2862588420625825,0.005718857775593642,0.023144431570420662,1.2942207302149,1.2942039404435688,0.002255960311701037,0.01453381008519665
41,1.2824124315059577,1.2823824728411553,0.005911110540642403,0.02404755281160275,1.2824101958413041,1.282392991771126,0.0021783155175375576,0.015025753843487017
42,1.2795636019563679,1.279532015097355,0.005578422579662098,0.026008434872577587,1.2734541729703133,1.2734350857399241,0.0024999362470770506,0.016587293238788516
43,1.2769453349778177,1.2769137419803487,0.006297117965171735,0.02529587797143807,1.2816070949071716,1.281588343415644,0.002913170664078313,0.01583831995281431
44,1.2742864223187444,1.2742542392609983,0.0062723650825365134,0.02591069116741419,1.2738074955992393,1.27378753739609,0.003027932251606514,0.016930269825475967
45,1.271347372954279,1.2713147731977426,0.006235590763452152,0.02636416423469782,1.2737600597113676,1.2737393795420935,0.0022974819889879394,0.01838268626865542
46,1.2684834175055257,1.2684491896967571,0.00656280437593814,0.027665002782394487,1.2712711334960913,1.2712508070527393,0.002717100092812476,0.017609342273212997
47,1.2665948441106503,1.2665600753610382,0.0063122559972262635,0.02845649199311932,1.26504651556018,1.2650282422398398,0.002842059746735825,0.01543125971618988
48,1.263082582929086,1.2630468072812988,0.006666693841906575,0.029108952221026024,1.2595078976417406,1.2594849380607775,0.0036157030698636956,0.019343876792220147
49,1.2601919737664942,1.2601552128115965,0.0070418512109511845,0.029719101915384332,1.2592935324879397,1.2592736842217498,0.0041213158828743894,0.015726949481379402
50,1.2579365516600722,1.257900552204799,0.0074506368200449894,0.028548816704874237,1.2615067066143115,1.2614811905629684,0.003095462188471603,0.02242058786701877
51,1.2558150947959061,1.255776320507918,0.00808038405502836,0.030693902111798524,1.250457049837439,1.2504351518322103,0.003493520988110724,0.018404483273979644
52,1.2526741672237545,1.2526352238593597,0.007219426569482311,0.03172393598059813,1.2643250944446334,1.2643013322036465,0.0030892830173094602,0.020672956826989677
53,1.2502771069525007,1.2502358407557135,0.008519030108256265,0.03274716473867496,1.24873710503038,1.2487129879392098,0.003756983516173711,0.02036010653145704
54,1.2476731169299453,1.2476313875906517,0.008721076306157436,0.033008260997384783,1.2582280904939571,1.258203388088661,0.004199957903086234,0.020502446282684977
55,1.2453229039739255,1.2452816691173008,0.007722646562118704,0.03351220814163486,1.2502439127676928,1.2502204278759748,0.0038317720912977365,0.019653118556827286
56,1.2429276648386818,1.2428869194581964,0.007676609090909672,0.03306876937523484,1.2519990778916934,1.2519714505138635,0.0025044486825759765,0.025122927864924913
57,1.2392747307772274,1.2392312043108,0.00874921518675983,0.034777249152461685,1.249269931033818,1.2492441752248362,0.003632675574340632,0.022123132142202212
58,1.236244909636261,1.2362026620805842,0.008010583999046745,0.034236969698717194,1.2364450492034094,1.2364151020077272,0.004117568826253322,0.025829625332996455
59,1.2319492731444124,1.2319061400253255,0.008765718128268296,0.03436739890426398,1.2367382735187697,1.2367113760851112,0.005393971233603483,0.021503461059182882
60,1.2241492571312176,1.2241050443222095,0.009076540267576153,0.0351362666880091,1.2187229234798236,1.2186949476024864,0.00410265094398275,0.02387322499277104
61,1.2194883827477656,1.2194446715864646,0.009178482574239994,0.03453267662376165,1.2261259628725687,1.226098604152806,0.005757264674885775,0.02160145367557713
62,1.2141133831572175,1.2140680179818666,0.0099713458575774,0.03539382725283503,1.22132864181047,1.221300060929622,0.0046727635426584415,0.023908115904328592
63,1.2123428770132612,1.2122963845056167,0.009639939752655724,0.03685256569981575,1.2145525552021101,1.2145237098975643,0.0044655486905655056,0.0243797545745729
64,1.207721137026932,1.2076724528039742,0.009856238237116486,0.03882798241128524,1.2123259293041704,1.2122981297671243,0.005044997233901535,0.02275453843162739
65,1.2049520555433548,1.2049049604715838,0.010021550047211348,0.03707351952729126,1.2135472227297412,1.2135196200009486,0.004516632953504047,0.02308609461426822
66,1.2033929652745758,1.2033465196419837,0.010072818346973508,0.03637281209056576,1.2155237819528026,1.2154917824871556,0.006217080251713663,0.025782383912281784
67,1.1995299673428184,1.1994819002873565,0.011283239188510924,0.03678381404926379,1.2126845767918693,1.2126551939706856,0.005447727945618245,0.023935091729468685
68,1.1975461014807385,1.1974975278106654,0.010187607146830608,0.038386060586571694,1.2150548368460874,1.2150211558970134,0.006356168121893856,0.027324779328413925
69,1.1948784951718927,1.1948285389054958,0.010519923699833452,0.039436340347180764,1.2113493934647401,1.2113176527961098,0.004765086854915676,0.02697557997334566
70,1.1920906057938117,1.192039424877225,0.011027231888100505,0.04015368230988582,1.2031439298860411,1.203109763205217,0.0066398007394275855,0.027526878458178645
71,1.1897320868041386,1.189680443829521,0.011057031635195017,0.04058594047725201,1.2047216492550281,1.2046864647198223,0.0057945903402568544,0.02938994330891572
72,1.1874587353663817,1.1874064387842977,0.010508766981400549,0.041787812629838786,1.1996479572544372,1.1996149784507413,0.005869924085863322,0.027108878017850793
73,1.1851520113294147,1.1850997566393588,0.01100966695031772,0.041245020677646,1.2140805798937124,1.2140472729040397,0.006251761331253609,0.02705522678143889
74,1.183676592859069,1.1836242060080822,0.010975739827100187,0.041411108632882436,1.1973576837468427,1.1973242127306112,0.005590528729964448,0.027880485809320243
75,1.180966244483877,1.1809148455108156,0.010796330806612969,0.04060263981223106,1.1957503483218266,1.195716223041518,0.0058971905707665764,0.02822808809878186
76,1.1787390458758418,1.1786857675504412,0.011179984306481977,0.04209833855132262,1.1902226377085332,1.1901911422646567,0.0054321060041967175,0.026063336406908683
77,1.1768400424380348,1.17678792373859,0.010386828588911642,0.04173186837484439,1.2122584540080918,1.212225178279694,0.005771669765952061,0.027504057117247984
78,1.173795929271312,1.1737409712595335,0.011604153802370032,0.04335385538190603,1.195073790554095,1.1950388734776876,0.005530692716677562,0.029386382067648268
79,1.173242833718744,1.1731864978132418,0.01318812091080472,0.04314778185039759,1.194616051248749,1.194580883562744,0.006836851289081602,0.028330833091786856
80,1.1700555069138538,1.169999880553263,0.012414414329143862,0.04321194367135565,1.1868563738999787,1.1868219822819224,0.007542949631447742,0.02684866682637889
81,1.1682869347877758,1.1682322331348294,0.011966774915903807,0.042734875409056745,1.1865991036003245,1.186563043172222,0.005769753847720855,0.030290672572598067
82,1.1680625021888869,1.1680071035874011,0.012391841557435692,0.04300675736963749,1.1906729228695827,1.1906377583250771,0.0058759196093217374,0.02928862323808731
83,1.1657599081399044,1.1657055787235389,0.012128662132906417,0.042200751696527004,1.1876407679953065,1.1876049561363675,0.0069158052039096285,0.028896052076943877
84,1.1619388281356535,1.1618824938817982,0.01252292478432258,0.043811326395968596,1.1949591371500774,1.1949231990294995,0.006754217269706411,0.02918390174966575
85,1.1605261666454503,1.1604698500615642,0.011868009901077796,0.04444857127815485,1.1779618126232225,1.1779272762257538,0.005525800016512461,0.029010595620256232
86,1.1595234394887004,1.1594676411892992,0.011650793462743362,0.044147503306965034,1.1835253365175329,1.1834887926136204,0.0070896727733324935,0.02945422954535781
87,1.1575473597735182,1.1574911038218463,0.012086614295653999,0.04416933475186428,1.1797613749203086,1.1797268382345516,0.006385120415369263,0.02815156367191147
88,1.1584873039041064,1.1584303474428899,0.011939496781816706,0.045016961805025735,1.181010034098789,1.1809756036779167,0.005997782225986969,0.028432637128785482
89,1.1540194778724915,1.153962210920526,0.012567243926165005,0.04469970533152421,1.1900772030373776,1.1900382592755254,0.00623831795405899,0.03270544195936035
90,1.152439146103032,1.1523821310922975,0.012316678737973173,0.04469832934762041,1.1743416870577112,1.1743075399781577,0.005689061870703088,0.028458015997325233
91,1.1511947353716951,1.151136713687794,0.012846253310206036,0.04517542786002159,1.1811948870595155,1.1811583249005337,0.0066612875879345015,0.02990086975247867
92,1.1505852827144218,1.15052638891048,0.012324600756075233,0.046569200310111046,1.1746352187049842,1.1745964464685512,0.006971990408262766,0.03180024405122457
93,1.1472459124385823,1.1471855205630668,0.014545698436908424,0.045846174189448356,1.1735637931578282,1.1735227510682407,0.006671491005453169,0.034370596667079915
94,1.146214247580804,1.1461549323058853,0.012527313348030051,0.046787958759069444,1.1851225351659778,1.1850851769537518,0.0070325638765050885,0.03032564672681652
95,1.1448572063965967,1.1447950121328165,0.013630468259379268,0.04856379246711731,1.176918490953326,1.1768753101541922,0.00900259119374698,0.034178205652008464
96,1.1432179357313696,1.1431569099658576,0.01383616145880272,0.04718960123062134,1.1732638575898007,1.1732256778259078,0.007462952919604139,0.030716809116429277
97,1.1409537048839373,1.1408933125583984,0.013108535804785788,0.04728378688246012,1.18416603297042,1.1841289024321953,0.0073423810666338445,0.029788155311714495
98,1.1408579130925922,1.1407974184403893,0.013491987235099078,0.04700266213764747,1.1798854489958932,1.1798451375559533,0.009947753001083488,0.030363685055618837
99,1.138424921926459,1.13836536166829,0.013165214552047352,0.046395040838917094,1.1701491337773402,1.1701104101400872,0.006847253033173241,0.03187638234780405
100,1.137054086620936,1.136993975643233,0.013485723429049055,0.04662525140345097,1.2096051183221408,1.2095669918912508,0.007723006802807264,0.030403422321184065
101,1.1358997675674352,1.1358364580368785,0.014098762732247512,0.049210764812429746,1.169082863811678,1.169041673003006,0.007978522277354714,0.03321228448598596
102,1.1326378613953858,1.1325776940955896,0.01329953562008838,0.046867761286596456,1.1721592627679598,1.1721182628388238,0.006768483384638403,0.034231443756587675
103,1.1317445726120057,1.1316828629223579,0.014084769645923128,0.04762491697122653,1.1792009882895718,1.1791618884473072,0.006821396032684832,0.032278444188774374
104,1.1309959188553638,1.130932686873571,0.01414341161729147,0.04908856722166141,1.171825869788425,1.1717839287302747,0.007485704448131331,0.03445535178494523
105,1.129218034348438,1.129156238639274,0.013254169836454093,0.04854153637140989,1.1738121322230295,1.1737723304778103,0.006923198343807151,0.03287854509996339
106,1.128201355950378,1.1281383725753138,0.013602560740336776,0.049380811382830146,1.1652825600687104,1.1652424978003948,0.006136556271798827,0.033925710036129784
107,1.127336971382456,1.1272725024396706,0.013875037763826549,0.05059390194118023,1.1709955162088546,1.170954885615988,0.007993476529726274,0.032637114484672484
108,1.1248151422639472,1.1247511668613472,0.013745359950140118,0.05023003950019678,1.1722307042778273,1.1721875664369468,0.006971432531563172,0.03616640613235168
109,1.1240324960293506,1.1239694755588452,0.013042203434587767,0.04997826414903005,1.1645857320551647,1.1645430428044374,0.007510730464385458,0.0351785183751352
110,1.122593803842743,1.1225269782699048,0.015429111436195672,0.05139645827511946,1.1771063576109404,1.1770616778186058,0.008236243218543238,0.03644354719104519
111,1.121758111896751,1.121690862231931,0.015574038124457002,0.0516756233861049,1.1755534756464563,1.1755102278890193,0.007613646757299109,0.03563410863580064
112,1.1190636133975957,1.1189978777184166,0.015089763065055013,0.05064591287871202,1.1720436531793592,1.172000122477102,0.007821412457271746,0.03570928776005846
113,1.118023380872302,1.1179591859937135,0.013925118978942434,0.050269756549596784,1.1627938796031057,1.1627517253136457,0.008170296876448062,0.033983990511888995
114,1.1174595638664697,1.1173952000118517,0.014537583384290337,0.0498262682373325,1.163972482628088,1.1639310929620321,0.007569910637351691,0.03381975343820163
115,1.1155348639610996,1.1154686808928957,0.014895745137209693,0.051287320022284984,1.1689148347946157,1.1688716013307543,0.009948333047450287,0.03328512885744718
116,1.1145183350551822,1.1144520685338208,0.015011448432815572,0.051255069707830746,1.172683638761954,1.1726412220347477,0.008564930760057066,0.03385179439844358
117,1.1127677100789257,1.1127009549494027,0.015206999538776775,0.05154812674323718,1.1652035976327955,1.1651589770058126,0.009475764381101773,0.03514486041952854
118,1.1113397722314355,1.111271203944622,0.016076349556073545,0.05249193399747213,1.1677251850568284,1.1676817590564563,0.008333645440125735,0.03509235270348621
119,1.1118046899256009,1.1117357632566953,0.01584238678906113,0.05308427887459596,1.1688236648587,1.16877797125775,0.010755347795157686,0.03493825099740965
120,1.1089081356865453,1.1088388574872812,0.015438010309822857,0.05384018564621607,1.1598866219839508,1.1598445213494954,0.006748336102968816,0.035352296227944884
121,1.108214822015226,1.108147237558425,0.015718274800479413,0.05186617882549763,1.169758032308769,1.1697145394377095,0.00856118114023376,0.0349316877962227
122,1.1050603522956481,1.1049904178505987,0.0165109025242428,0.053423539232710995,1.1653899528535616,1.1653414428927389,0.010287441270345523,0.038222517117847035
123,1.1063539812935101,1.1062828741831627,0.01638440267990033,0.05472270422577858,1.1678944748905769,1.1678470467853077,0.009034153069597727,0.03839395020563147
124,1.103149659987887,1.1030798284080783,0.01538104866631329,0.05445052784085274,1.1619806226262226,1.161933784988154,0.009540781448578194,0.03729685454410668
125,1.102452122114463,1.102382200779705,0.01577915620158116,0.054142175194621084,1.1703338854078005,1.1702845623373073,0.009583919604077945,0.03973914843921951
126,1.1019998505464517,1.1019308512569526,0.014185287484216193,0.0548139987885952,1.156853786985203,1.156810779484762,0.008100470863200926,0.034907027722037264
127,1.0991635768539532,1.0990964057887376,0.014293941055486599,0.05287712108095487,1.1663247445948626,1.1662810377960264,0.00830247531009357,0.03540432141806273
128,1.0987918005478532,1.0987227214185695,0.01549821989076833,0.05358090614428123,1.1574740549676144,1.1574273199562681,0.010423474568034295,0.036311534758665394
129,1.097936906507925,1.097866611123858,0.01573018241431564,0.05456519829134147,1.17646131215858,1.1764111641048147,0.010843964044247218,0.039304087420853284
130,1.0963286039676112,1.096257730599811,0.016531729388982057,0.054341634995738665,1.1641203865032863,1.1640771051501126,0.00925416419801698,0.034027186713584075
131,1.0954336608812514,1.0953628024613526,0.016605859159181516,0.05425255740086238,1.167589733765025,1.1675413260507084,0.011489737290417572,0.03691797470776112
132,1.0949290720277003,1.0948575271603156,0.01615555529544751,0.055389308756589886,1.1645407236296461,1.1644969236320375,0.009219139322485902,0.034580856359999114
133,1.0932088060644156,1.0931376210799868,0.01606268973412613,0.055122291190425554,1.1616800353341055,1.1616311589914639,0.010062530057010157,0.03881381019192319
134,1.0911050979599004,1.0910329187861683,0.01625478942456345,0.055924380965034166,1.1639982395062975,1.1639501550440279,0.010831357206435277,0.03725310277272814
135,1.0902300318818192,1.0901578361055608,0.017418327573562663,0.05477744528452555,1.169708026298507,1.1696625361486175,0.010366947889524214,0.03512319979130481
136,1.0893180483942433,1.0892455820703244,0.016344809635542332,0.0561215108046929,1.1573103816485597,1.1572609050767633,0.01016809413347178,0.03930847528823205
137,1.0881204923898404,1.0880444842214587,0.01777587878505389,0.05823228598634402,1.1646966360710898,1.164648430457445,0.00910114537074279,0.03910446608195186
138,1.0867420351127903,1.086669418839409,0.01637926310089727,0.056237006856997805,1.154515856249022,1.1544688589031409,0.010443763123060786,0.03655358035752349
139,1.0858163016556737,1.0857435543514973,0.017750837769856056,0.05499646292279164,1.1708537156349703,1.1708045382490404,0.010705676579394193,0.03847170684652862
140,1.0848932800438824,1.0848204776043504,0.01705099232221643,0.05575144381622473,1.1566992016820445,1.1566509332799209,0.010274558522940859,0.03799384125612605
141,1.0838102029688552,1.0837364500532418,0.01774556956415375,0.05600734253923098,1.165036605855451,1.1649830709855906,0.01236207319809166,0.041172794128366864
142,1.082329976164038,1.0822565493321186,0.017822257623448967,0.05560457075039546,1.1602403150230531,1.1601926323962832,0.010840140997780311,0.0368424836292743
143,1.0817375559581013,1.0816640982189087,0.017782981498663624,0.05567475408613682,1.1563600736515323,1.156307287207743,0.01155951153776515,0.04122692995569134
144,1.0812540918115645,1.0811798367919228,0.01659942527214686,0.05765559082229932,1.1587367155345751,1.1586904966638765,0.010777310460762291,0.035441557978277846
145,1.0796190532414331,1.0795452983560287,0.01655470008465151,0.05720018182595571,1.1649731530876775,1.1649221037313207,0.009566046342344977,0.04148330755978714
146,1.0785637602859277,1.0784889548869052,0.016893696349114178,0.05791169910132885,1.1608038146323927,1.1607520897607893,0.010624139945771499,0.041100729245967735
147,1.0780288675338354,1.077955676300388,0.01637685895115137,0.056814371033012866,1.1674047762196564,1.1673554676941063,0.010706330180146351,0.03860219284870281
148,1.078225809988631,1.0781528622164651,0.0165121356876567,0.05643563301066558,1.1586187191390929,1.1585667149230583,0.008510634291851681,0.04349357944088167
149,1.07494183770226,1.0748690716380032,0.016246318714941543,0.056519742129246396,1.1636775165478372,1.1636287508007672,0.010345299943842827,0.03842044485448134
